"УРАНИС-РАДИОСИСТЕМЫ, ОАО",URANIS-RADIOSYSTEMS JSC,Ставрополь,Россия,Stavropol,Russia,"Стенд: 1,00E+08",Stand: 1.00E+08
"Уфимское приборостроительное производственное объединение, АО","Ufa Instrument-Making Production Association, JSC",Уфа,Россия,Ufa,Russia,Стенд: 4O1,Stand: 4O1
УФСИН РОССИИ по АСТРАХАНСКОЙ ОБЛАСТИ,UFSIN OF RUSSIA in the ASTRAKHAN REGION,Астрахань,Россия,Astrakhan,Russia,Стенд: 4F5-11,Stand: 4F5-11
УФСИН России по Московской области,Federal Penitentiary Service of Russia for the Moscow Region,Реутов,Россия,Reutov,Russia,Стенд: 4F5-12,Stand: 4F5-12
Учебно-методический центр военно-патриотического воспитания молодежи «Авангард»,"Educational and methodological center of military-patriotic education of youth ""Avangard""",Одинцово,Россия,Odintsovo,Russia,Стенд: 4C1-3,Stand: 4C1-3
Учреждение «Научно-исследовательский институт пожарной безопасности и проблем чрезвычайных ситуаций» МЧС Республики Беларусь,"Institution ""Research Institute of Fire Safety and Emergency Problems"" of the Ministry of Emergency Situations of the Republic of Belarus",Минск,Беларусь,Minsk,Belarus,,
Фабрика им.Мебеля,Furniture factory,Ижевск,Россия,Izhevsk,Russia,Стенд: 2F2-1,Stand: 2F2-1
Фазотрон-НИИР,Phazotron-NIIR,Москва,Россия,Moscow,Russia,Стенд: 4O1,Stand: 4O1
Фактор-ТС,Factor-TS,Москва,Россия,Moscow,Russia,Стенд: 1F3-7,Stand: 1F3-7
ФАРАДЕЙ,FARADEUS,Москва,Россия,Moscow,Russia,Стенд: 2C3-1,Stand: 2C3-1
Фармстандарт-Медтехника,Pharmstandard-Medtechnika,Долгопрудный,Россия,Dolgoprudny,Russia,Стенд: 5С3,Stand: 5S3
ФАУ «ГосНИИАС»,"FAU ""GosNIIAS""",Москва,Россия,Moscow,Russia,Стенд: 1E2-2,Stand: 1E2-2
ФГБУ ВНИИПО МЧС РОССИИ,FGBU VNIIPO EMERCOM OF RUSSIA,Балашиха,Россия,Balashikha,Russia,Стенд: 5D6,Stand: 5D6
ФГБУ ФНКЦ ФХМ ФМБА России,FGBU FSCC FHM FMBA of Russia,Москва,Россия,Moscow,Russia,Стенд: 4C3,Stand: 4C3
ФГБУН НЦБМТ ФМБА России,FGBUN NTSBMT FMBA of Russia,Московская обл.,Россия,Moscow region,Russia,Стенд: 4C3,Stand: 4C3
ФГУП «Военизированная горноспасательная часть»,"Federal State Unitary Enterprise ""Militarized Mine Rescue Unit""",Москва,Россия,Moscow,Russia,"Стенд: 5C2-2, 5O5, 5O6","Stand: 5C2-2, 5O5, 5O6"
ФГУП «НИИ ГПЭЧ» ФМБА России,"Federal State Unitary Enterprise ""NII GPEC"" FMBA of Russia",Ленинградская обл.,Россия,Leningrad region,Russia,Стенд: 4C3,Stand: 4C3
ФГУП «Федеральный центр по проектированию и развитию объектов ядерной медицины» ФМБА России,"Federal State Unitary Enterprise ""Federal Center for Design and Development of Nuclear Medicine Facilities"" FMBA of Russia",Москва,Россия,Moscow,Russia,Стенд: 4C3,Stand: 4C3
ФГУП «ЦИТО» Минпромторга России,"FSUE ""CITO"" of the Ministry of Industry and Trade of Russia",Москва,Россия,Moscow,Russia,Стенд: 5С2,Stand: 5S2
ФГУП НПЦ «Фармзащита» ФМБА России,"Federal State Unitary Enterprise SPC ""Pharmzashchita"" FMBA of Russia",Химки,Россия,Khimki,Russia,Стенд: 4C3,Stand: 4C3
Федеральное агентство новостей,Federal news agency,Санкт-Петербург,Россия,Saint-Petersburg,Russia,Стенд: Заочно,Stand: In absentia
Федеральное государственное бюджетное учреждение науки Санкт-Петербургский научный центр Российской академии наук,Federal State Budgetary Institution of Science St. Petersburg Scientific Center of the Russian Academy of Sciences,Санкт-Петербург,Россия,Saint-Petersburg,Russia,Стенд: 4B5-3,Stand: 4B5-3
Федеральное медико-биологическое агентство,Federal Biomedical Agency,Москва,Россия,Moscow,Russia,Стенд: 4C3,Stand: 4C3
Федеральный центр мозга и нейротехнологий ФМБА России,Federal Center for Brain and Neurotechnologies of FMBA of Russia,Москва,Россия,Moscow,Russia,Стенд: 4C3,Stand: 4C3
Филиал АО «ОРКК» -«НИИ КП»,"Branch of JSC ""ORKK"" - ""NII KP""",Москва,Россия,Moscow,Russia,Стенд: VIP 3,Stand: VIP 3
Филиал РФЯЦ-ВНИИЭФ «НИИИС им. Ю.Е. Седакова»,"Branch of RFNC-VNIIEF “NIIIS im. Yu.E. Sedakova""",Нижний Новгород,Россия,Nizhny Novgorod,Russia,Стенд: 3D1,Stand: 3D1
Финансовый университет при Правительстве Российской Федерации,Financial University under the Government of the Russian Federation,Москва,Россия,Moscow,Russia,Стенд: 2F2-7,Stand: 2F2-7
ФИНТЕХ АО,FINTECH JSC,Москва,Россия,Moscow,Russia,Стенд: 3F5-2,Stand: 3F5-2
"ФЛАГМАН, ООО","FLAGMAN, OOO",Жуковский,Россия,Zhukovsky,Russia,Стенд: 2B3-2,Stand: 2B3-2
"ФНПЦ «ПО «Старт» им.М.В.Проценко», АО","FNPTs ""PO ""Start"" named after M.V. Protsenko"", JSC",Заречный,Россия,Zarechny,Russia,Стенд: 3D1,Stand: 3D1
Фолипласт,Foliplast,Нижний Новгород,Россия,Nizhny Novgorod,Russia,Стенд: 2F2-9,Stand: 2F2-9
Фонд развития промышленности Краснодарского края,Industrial Development Fund of the Krasnodar Territory,Краснодар,Россия,Krasnodar,Russia,Стенд: 2B6-1,Stand: 2B6-1
Фонд содействия развитию военного образования,Foundation for the Promotion of Military Education,Москва,Россия,Moscow,Russia,,
Формула света,formula of light,Клинцы,Россия,Klintsy,Russia,Стенд: 5E1-11,Stand: 5E1-11
"ФОРТ Технология, АО",FORT Technology JSC,Москва,Россия,Moscow,Russia,Стенд: 3B3-2,Stand: 3B3-2
"ФОРТУНА-Н, ООО","FORTUNA-N, OOO",Ворсма,Россия,Vorsma,Russia,Стенд: 2A5-6,Stand: 2A5-6
"ФП ""Своих не бросаем""","FP ""We do not leave our own""",Сочи,Россия,Sochi,Russia,,
Фрегат,Frigate,Санкт-Петербург,Россия,Saint-Petersburg,Russia,Стенд: 1C5,Stand: 1C5
"Фрязинский завод мощных транзисторов, АО","Fryazinsky Plant of Power Transistors, JSC",Фрязино,Россия,Fryazino,Russia,Стенд: 1A7-3,Stand: 1A7-3
"ФЦНИВТ «СНПО «ЭЛЕРОН», АО","FTSNIVT ""SNPO ""ELERON"", JSC",Москва,Россия,Moscow,Russia,,
"Хабаровский судостроительный завод, АО","Khabarovsk shipbuilding plant, JSC",Хабаровск,Россия,Khabarovsk,Russia,Стенд: Демоцентр,Stand: Democenter
Хирана+,Hirana+,Москва,Россия,Moscow,Russia,Стенд: 5С3,Stand: 5S3
Центр Инженерных Систем,Center for Engineering Systems,,Россия,,Russia,Стенд: 1B4-1,Stand: 1B4-1
"Центр КиберБезопасности, ООО","Center for Cyber Security, LLC",Челябинск,Россия,Chelyabinsk,Russia,Стенд: 1F2-7,Stand: 1F2-7
Центр Комплексных Беспилотных Решений,Center for Integrated Unmanned Solutions,Жуковский,Россия,Zhukovsky,Russia,Стенд: 2B8-4,Stand: 2B8-4
Центр крови ФМБА России,Blood Center of FMBA of Russia,Москва,Россия,Moscow,Russia,Стенд: 4C3,Stand: 4C3
Центр стратегических инициатив ФМБА,Center for Strategic Initiatives FMBA,Москва,Россия,Moscow,Russia,Стенд: 4C3,Stand: 4C3
Центр экстренной психологической помощи МЧС России,Center for Emergency Psychological Assistance of the Ministry of Emergency Situations of Russia,Москва,Россия,Moscow,Russia,,
Центральное конструкторское бюро автоматики,Central Design Bureau of Automation,Омск,Россия,Omsk,Russia,Стенд: Демоцентр,Stand: Democenter
"Центральное конструкторское бюро аппаратостроения, АО","Central Design Bureau of Apparatus Building, JSC",,Россия,,Russia,Стенд: 3O1,Stand: 3O1
"Центральный научно – исследовательский технологический институт «Техномаш», АО","Central Scientific Research Technological Institute ""Technomash"", JSC",Москва,Россия,Moscow,Russia,Стенд: Демоцентр,Stand: Democenter
"ЦИР «Парус», ООО","CIR ""Parus"", LLC",Москва,Россия,Moscow,Russia,Стенд: 1F4-3,Stand: 1F4-3
"ЦИТ-Плюс, ООО","CIT-Plus, OOO",Саратов,Россия,Saratov,Russia,Стенд: 5D4-3,Stand: 5D4-3
"ЦКБ МТ «Рубин», АО","Central Design Bureau MT ""Rubin"", JSC",Санкт-Петербург,Россия,Saint-Petersburg,Russia,Стенд: 3D7,Stand: 3D7
"ЦКБ по СПК им. Р.Е. Алексеева, АО","Central Design Bureau for SPK them. R.E. Alekseeva, JSC",Нижний Новгород,Россия,Nizhny Novgorod,Russia,Стенд: 1C1,Stand: 1C1
ЦМКБ «Алмаз» (АО),TsMKB Almaz (JSC),Санкт-Петербург,Россия,Saint-Petersburg,Russia,Стенд: Демоцентр,Stand: Democenter
"ЦНИИ «Циклон», АО","Central Research Institute ""Cyclone"", JSC",Москва,Россия,Moscow,Russia,"Стенд: 2C6, 2O15","Stand: 2C6, 2O15"
"ЦНИИ машиностроения, АО (АО «ЦНИИмаш»)","Central Research Institute of Mechanical Engineering, JSC (TsNIIMash JSC)",Королёв,Россия,Korolev,Russia,Стенд: VIP 3,Stand: VIP 3
"ЦНИИАГ, АО","TsNIIAG, JSC",Москва,Россия,Moscow,Russia,Стенд: 3O1,Stand: 3O1
"ЦНИИТОЧМАШ, АО","TSNIITOCHMASH, JSC",Подольск,Россия,Podolsk,Russia,Стенд: 3O1,Stand: 3O1
"ЦНИИХМ, ФГУП","TsNIIKhM, FSUE",Москва,Россия,Moscow,Russia,,
"ЦНИРТИ им. академика А.И. Берга, АО","TsNIRTI them. academician A.I. Berga, JSC",Москва,Россия,Moscow,Russia,"Стенд: 3C1, 2O5","Stand: 3C1, 2O5"
ЦПП Костромской области,CPP of the Kostroma region,,Россия,,Russia,Стенд: 4F3-3,Stand: 4F3-3
"ЦЭНКИ, АО",TsENKI JSC,Москва,Россия,Moscow,Russia,Стенд: VIP 3,Stand: VIP 3
"Чайковский текстиль, Группа компаний","Tchaikovsky textile, Group of companies",Москва,Россия,Moscow,Russia,Стенд: 2B4-3,Stand: 2B4-3
Часовое производство Русское время,Watchmaking Russian time,Москва,Россия,Moscow,Russia,Стенд: 1A7-1,Stand: 1A7-1
"ЧТЗ-УРАЛТРАК, ООО","CHTZ-URALTRAK, OOO",Челябинск,Россия,Chelyabinsk,Russia,Стенд: 3O2,Stand: 3O2
"Чувашкабель, Завод, АО","Chuvashkabel, Zavod, JSC",Чебоксары,Россия,Cheboksary,Russia,Стенд: 3A2-3,Stand: 3A2-3
Чувашская Республика,Chuvash Republic,Чебоксары,Россия,Cheboksary,Russia,,
"Швабе, АО","Shvabe, JSC",Москва,Россия,Moscow,Russia,Стенд: 5С6,Stand: 5S6
Шерп,Sherpa,Санкт-Петербург,Россия,Saint-Petersburg,Russia,Стенд: 5O2,Stand: 5O2
Ширшов К.Е.,Shirshov K.E.,Москва,Россия,Moscow,Russia,Стенд: 2F2-5,Stand: 2F2-5
"Щелковская шелкоткацкая фабрика, ЗАО","Shchelkovo silk-weaving factory, CJSC",Щелково,Россия,Shchelkovo,Russia,Стенд: 2A2-1,Stand: 2A2-1
"Эверс груп Рус, ООО","Evers group Rus, OOO",Москва,Россия,Moscow,Russia,Стенд: 5С2,Stand: 5S2
ЭДган,EDgun,Санкт-Петербург,Россия,Saint-Petersburg,Russia,,
Эйрбург,Airburg,Екатеринбург,Россия,Yekaterinburg,Russia,,
Эйрспектор,Airspector,Москва,Россия,Moscow,Russia,Стенд: 1F4-9,Stand: 1F4-9
ЭКОПОРТРЕТ-М,ECOPORTRET-M,Александров,Россия,Alexandrov,Russia,Стенд: 2A3-4,Stand: 2A3-4
ЭКОСПАС,ECOSPAS,Москва,Россия,Moscow,Russia,Стенд: 5C1-1,Stand: 5C1-1
"Экспериментальная мастерская НаукаСофт, ООО","Experimental workshop NaukaSoft, OOO",Москва,Россия,Moscow,Russia,Стенд: 1B7-4,Stand: 1B7-4
Эксполит,Expolit,Иваново,Россия,Ivanovo,Russia,Стенд: 3B4-2,Stand: 3B4-2
"ЭЛАРА, АО",ELARA JSC,Чебоксары,Россия,Cheboksary,Russia,Стенд: 2E2-1,Stand: 2E2-1
ЭЛВИС-НеоТек,ELVIS-NeoTech,Москва,Россия,Moscow,Russia,Стенд: 1B9,Stand: 1B9
Элеконд,Elecond,Сарапул,Россия,Sarapul,Russia,Стенд: 1F1-11,Stand: 1F1-11
"ЭЛЕКТРА, ООО",ELECTRA LLC,Екатеринбург,Россия,Yekaterinburg,Russia,Стенд: 2F3-5,Stand: 2F3-5
"Электроавтомат, АО","Elektroavtomat, JSC",Алатырь,Россия,Alatyr,Russia,Стенд: 2F4-2,Stand: 2F4-2
Электроавтоматика им. П.А.Ефимова,Electroautomatics them. P.A. Efimova,Санкт-Петербург,Россия,Saint-Petersburg,Russia,Стенд: 4O1,Stand: 4O1
"Электроавтоматика, АО","Elektroavtomatika, JSC",Ставрополь,Россия,Stavropol,Russia,Стенд: 1F3-9,Stand: 1F3-9
"Электроагрегат, АО","Electric unit, JSC",Курск,Россия,Kursk,Russia,Стенд: 4O3,Stand: 4O3
"Электронные Компоненты, журнал",Electronic Components magazine,Москва,Россия,Moscow,Russia,,
"Электроприбор, АО Концерн ЦНИИ","Elektropribor, JSC Concern TsNII",Санкт-Петербург,Россия,Saint-Petersburg,Russia,"Стенд: 3C7, 1O7","Stand: 3C7, 1O7"
"Электросигнал, АО",Elektrosignal JSC,Воронеж,Россия,Voronezh,Russia,Стенд: Демоцентр,Stand: Democenter
"Электрощитовое оборудование, ООО","Switchboard equipment, LLC",Москва,Россия,Moscow,Russia,,
Элиот,Eliot,Санкт Петербург,Россия,Saint-Petersburg,Russia,,
"Элиот, ЗАО","Eliot, ZAO",,Россия,,Russia,Стенд: 5E3-4,Stand: 5E3-4
"ЭЛКУС, АО",ELKUS JSC,Санкт-Петербург,Россия,Saint-Petersburg,Russia,Стенд: 1C2-1,Stand: 1C2-1
ЭМИЛИНК,EMILINK,Кострома,Россия,Kostroma,Russia,Стенд: 4E5-7,Stand: 4E5-7
Энергетика и промышленность России,Energy and industry of Russia,Санкт-Петербург,Россия,Saint-Petersburg,Russia,Стенд: 4F2-5,Stand: 4F2-5
"Энергия, АО","Energy, JSC",Елец,Россия,Yelets,Russia,Стенд: 1B2-2,Stand: 1B2-2
ЭНИКС,ENIX,Казань,Россия,Kazan,Russia,Стенд: 2C5-2,Stand: 2C5-2
"ЭОКБ «Сигнал» им. А.И. Глухарева, АО","EOKB ""Signal"" them. A.I. Glukharev, JSC",Саратовская обл.,Россия,Saratov region,Russia,Стенд: 3B7-2,Stand: 3B7-2
"Эпсилон, АО","Epsilon, JSC",Санкт-Петербург,Россия,Saint-Petersburg,Russia,Стенд: 1E6-1,Stand: 1E6-1
Юмирс,Yumirs,Пенза,Россия,Penza,Russia,Стенд: 3F5-3,Stand: 3F5-3
ЮМССофт,UMSSoft,,Россия,,Russia,Стенд: 2E4-1,Stand: 2E4-1
"ЮНИКС ГРУПП, ООО","UNIX GROUP, LLC",Москва,Россия,Moscow,Russia,Стенд: 2F4-6,Stand: 2F4-6
Ямагучи,Yamaguchi,Москва,Россия,Moscow,Russia,Стенд: 3B5-3,Stand: 3B5-3
"Янтарь, АО","Yantar, JSC",Калининград,Россия,Kaliningrad,Russia,Стенд: Демоцентр,Stand: Democenter
"Ярославский радиозавод, АО","Yaroslavl Radio Plant, JSC",Ярославль,Россия,Yaroslavl,Russia,Стенд: VIP 3,Stand: VIP 3
Ярославский судостроительный завод ПАО,Yaroslavl shipbuilding plant PJSC,Ярославль,Россия,Yaroslavl,Russia,Стенд: 3E5-3,Stand: 3E5-3
"Ярпожинвест, ООО","Yarpozhinvest, OOO",Ярославль,Россия,Yaroslavl,Russia,,
